¤é´Á,¦a°Ï,²Î­p¸ê®Æ,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2021-01-01,©¾©ú,¥­§¡­È,16.529761904761905,1.9014699792960663,0.33095496894409937,0.10192546583850925,3.321014492753623,12.917158385093169,16.283643892339544,25.1319099378882,20.955745341614907,13.17186617730096,0.0062111801242236,76.2559523809524,1.791692546583851,2.003271221532091,136.63690476190476,128.80357142857142,2.019047619047619,1.5291666666666666
2021-01-08,©¾©ú,¥­§¡­È,12.472023809523808,1.9431234707321663,0.4482971014492753,0.1628430265386787,7.8875,17.59642857142857,25.52857142857143,23.458333333333332,33.981366459627324,20.61542443064182,0.030952380952380943,65.44047619047619,2.3434523809523813,2.1058366271409747,113.14285714285714,127.97023809523807,2.028571428571429,1.5297619047619049
2021-01-15,©¾©ú,¥­§¡­È,17.74702380952381,2.0165512489580815,0.5954606625258799,0.26905094646554273,14.866899585921326,25.117753623188406,40.02476708074534,24.243840579710145,53.49611801242236,31.13509316770186,0.0,69.88690476190477,2.292365424430642,2.2853537482186552,189.95833333333331,181.01190476190476,1.6708333333333332,1.1964285714285714
2021-01-22,©¾©ú,¥­§¡­È,19.179943064182197,1.9951017316017317,0.4886853002070393,0.18834415584415581,5.7170289855072465,19.01868530020704,24.78504140786749,21.225595238095234,43.531197063805756,27.58514492753623,0.0023809523809523716,78.38328157349896,2.1293995859213255,2.1833863636363633,161.1394927536232,165.71221532091096,1.8625776397515528,1.3733436853002072
2021-01-29,©¾©ú,¥­§¡­È,18.45297619047619,2.0420628284758715,0.6401475155279502,0.25102345118649466,9.132738095238095,25.205434782608698,34.38071946169772,25.99870600414079,64.75517598343686,35.48757763975155,0.0,60.702380952380956,2.8373964803312632,2.2930862796623663,206.63690476190476,194.45833333333331,1.363095238095238,1.0172619047619047
2021-02-05,©¾©ú,¥­§¡­È,19.195833333333333,2.0080032467532467,0.5365847920195745,0.18219155844155838,5.927336586808637,21.645648476782018,27.61742827565809,26.309094202898553,55.27536231884058,35.159937888198755,0.19999999999999998,72.60833333333333,2.362004584442473,2.190194805194805,225.30357142857142,221.87499999999997,1.561904761904762,1.1178571428571429
2021-02-12,©¾©ú,¥­§¡­È,18.814285714285713,1.9172929606625257,0.3325103519668737,0.06855331262939954,2.155771221532091,11.06765010351967,13.271040372670807,29.560869565217388,36.67650103519669,21.937770562770563,0.0024844720496894285,66.17857142857143,1.8520421607378128,1.9858462732919253,164.74404761904762,171.67261904761904,1.9833333333333332,1.5148809523809523
2021-02-19,©¾©ú,¥­§¡­È,19.45,2.0048913043478263,0.5094642857142857,0.20604296066252586,6.0805924148315444,22.798207227555054,28.92207792207792,25.267805383022772,55.74689440993789,31.626552795031053,0.0,57.97023809523809,2.471049313005835,2.210934265010352,227.2192028985507,220.20108695652172,1.5131211180124224,1.10898033126294
2021-02-26,©¾©ú,¥­§¡­È,20.001785714285713,1.947572463768116,0.435722049689441,0.14734989648033123,4.764984472049689,17.725155279503102,22.535584886128362,18.92135093167702,37.898809523809526,22.43555900621118,0.007401656314699787,70.13095238095238,1.7121212121212122,2.094922360248447,165.0595238095238,156.13690476190476,1.7886904761904763,1.3035714285714286
2021-03-05,©¾©ú,¥­§¡­È,19.760714285714283,1.9356211180124223,0.44357142857142856,0.13144927536231882,3.2875,18.313095238095237,21.64821428571429,23.54285714285714,41.32893374741201,23.45031055900621,0.05714285714285713,73.90476190476191,1.8961580086580088,2.067070393374741,171.69047619047618,176.48214285714286,1.8380952380952382,1.3458333333333332
2021-03-12,©¾©ú,¥­§¡­È,22.65654761904762,2.0027510351966873,0.5211930641821947,0.19015527950310557,6.079329004329004,21.3241341991342,27.443777056277053,24.310455486542445,51.70393374741201,30.85869565217391,0.0,62.65476190476191,1.892343241644484,2.1929063146997927,204.58333333333331,210.88095238095235,1.6333333333333333,1.260714285714286
2021-03-19,©¾©ú,¥­§¡­È,18.83154761904762,1.9377665631469978,0.4422023809523809,0.1425905797101449,4.819642857142858,17.51547619047619,22.38095238095238,23.773214285714285,38.714285714285715,23.482142857142858,0.14166666666666666,70.02380952380953,1.6194805194805195,2.080357142857143,161.5297619047619,152.7738095238095,1.9196428571428572,1.424404761904762
2021-03-26,©¾©ú,¥­§¡­È,24.79940476190476,1.9486965148378192,0.41204968944099374,0.13944185645272597,4.45194099378882,15.424792960662526,19.917468944099376,21.00393374741201,42.86490683229813,24.598861283643892,0.0,68.5952380952381,2.1157608695652175,2.0881383712905452,224.9166666666666,218.51190476190476,1.3970238095238094,1.0357142857142858
2021-04-02,©¾©ú,¥­§¡­È,23.142261904761906,1.9011309523809525,0.33101190476190473,0.09357142857142854,2.213690476190476,13.238095238095239,15.492857142857144,30.85238095238095,36.68944099378882,19.428830227743273,0.0,61.72619047619048,2.001785714285714,1.9947023809523807,179.54761904761904,181.73214285714286,2.0291666666666663,1.5488095238095236
2021-04-09,©¾©ú,¥­§¡­È,22.33095238095238,1.9174844720496893,0.35728260869565215,0.10249999999999995,2.187201204592509,13.090318558253342,15.305813570487484,31.059912008281575,32.832815734989644,19.646221532091097,0.0,68.38095238095238,2.0447722567287783,2.019984472049689,198.66071428571425,173.70833333333331,2.1279761904761907,1.619047619047619
2021-04-16,©¾©ú,¥­§¡­È,24.75714285714286,1.945238095238095,0.38625,0.12630952380952376,1.7918995859213251,16.303286749482403,18.141951345755693,37.86386054421769,54.057453416149066,25.526915113871635,0.0,59.589285714285715,2.4339672232529375,2.0715476190476187,212.91071428571428,196.54166666666666,1.799404761904762,1.3904761904761904
2021-04-23,©¾©ú,¥­§¡­È,23.801190476190477,1.8879270186335404,0.33171536796536794,0.11357142857142855,2.6235389610389612,14.612012987012987,17.283766233766233,25.889285714285712,31.374482401656312,16.250776397515526,0.05238095238095238,72.86309523809523,1.9371753246753245,2.001498447204969,178.5297619047619,161.19642857142858,1.769047619047619,1.3148809523809522
2021-04-30,©¾©ú,¥­§¡­È,25.280952380952378,1.971651138716356,0.4291071428571428,0.13595496894409934,3.5845238095238097,14.492857142857144,18.122619047619047,30.65892857142857,41.20367494824016,21.252587991718425,0.0023809523809523716,67.70833333333333,1.874781869269447,2.1076061076604558,224.25595238095235,222.39285714285714,1.519642857142857,1.1523809523809523
2021-05-07,©¾©ú,¥­§¡­È,28.683176691729322,1.8385162634847987,0.25495627656096764,0.0826298082161926,2.4958047292143397,10.232799389778794,12.76823716900948,19.169962042788132,25.297469216519563,13.059564672550943,0.0,63.43264411027569,2.209582963620231,1.9211460717009916,222.16071428571425,216.81422305764409,1.9904448621553885,1.5307142857142857
2021-05-14,©¾©ú,¥­§¡­È,29.951190476190476,1.817213102632357,0.1821960958296362,0.07182941437444541,2.108922454357237,7.397886787125919,9.549658855637118,18.322932967653465,24.374963028689738,10.922000618429191,0.0,63.642857142857146,2.081347756493902,1.8890425170068028,223.94332298136644,223.31599378881987,2.1177536231884058,1.6907867494824018
2021-05-21,©¾©ú,¥­§¡­È,30.37738095238095,1.8049404761904762,0.1923162525879917,0.059156314699792927,2.409469696969697,6.991666666666667,9.44388528138528,23.268038302277432,21.79968944099379,11.483954451345754,0.0,62.238095238095234,2.1418290043290042,1.864096790890269,235.19047619047618,227.6845238095238,2.0851190476190475,1.6535714285714285
