¤é´Á,¦a°Ï,²Î­p¸ê®Æ,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2021-01-01,ªá½¬,¥­§¡­È,17.383333333333333,NaN,0.29631211180124223,NaN,1.377458592132505,6.096376811594203,7.501345755693582,28.988561076604555,13.159937888198757,5.730072463768116,0.005952380952380943,71.88095238095238,1.198317805383023,NaN,165.7380952380952,167.74404761904762,2.394642857142857,2.120833333333333
2021-01-08,ªá½¬,¥­§¡­È,12.799404761904762,NaN,0.33672619047619046,NaN,2.3106766421983815,8.465410314323359,10.803354978354978,23.919642857142858,21.561076604554863,10.498706004140786,0.09880952380952379,74.96428571428571,1.1928571428571428,NaN,218.72023809523807,219.3630952380952,1.9613095238095237,1.7404761904761905
2021-01-15,ªá½¬,¥­§¡­È,17.854166666666668,NaN,0.27469202898550726,NaN,1.9956704420898794,7.453061441968093,9.493158567774936,32.6981884057971,21.5018115942029,9.012422360248447,0.06599378881987576,69.85119047619048,1.2638198757763974,NaN,171.16666666666666,162.875,2.3827380952380954,2.1333333333333333
2021-01-22,ªá½¬,¥­§¡­È,19.73392857142857,NaN,0.3551966873706004,NaN,2.151117541878411,6.460351966873707,8.656761716544326,35.36099896480331,19.230072463768117,10.641821946169772,0.17965367965367962,77.39880952380952,1.2490800865800866,NaN,162.73214285714286,164.19047619047618,2.0529761904761905,1.7744047619047618
2021-01-29,ªá½¬,¥­§¡­È,18.99285714285714,NaN,0.30259575569358177,NaN,1.8982919254658384,5.5178053830227745,7.459834368530021,35.79904244306418,36.005693581780534,15.436853002070393,0.0,63.33333333333333,1.3919254658385094,NaN,169.63095238095235,170.45833333333331,2.306547619047619,2.0672619047619047
2021-02-05,ªá½¬,¥­§¡­È,19.979761904761904,NaN,0.2631780538302277,NaN,1.733307453416149,4.573757763975155,6.345522774327122,35.39107142857143,16.111801242236023,8.527950310559007,0.22261904761904763,75.41666666666666,1.0875000000000001,NaN,162.31547619047618,165.7797619047619,2.101785714285714,1.8410714285714287
2021-02-12,ªá½¬,¥­§¡­È,19.429166666666667,NaN,0.24347826086956517,NaN,1.4027506654835846,4.391418958887903,5.840993788819875,35.725517598343686,23.263198757763973,12.635351966873705,0.0214285714285714,70.375,1.1928571428571428,NaN,181.29166666666666,171.31547619047618,2.3458333333333337,1.97797619047619
2021-02-19,ªá½¬,¥­§¡­È,19.864880952380954,NaN,0.20880952380952378,NaN,1.4159679089026915,4.430201863354037,5.890476190476191,32.33273809523809,18.096273291925463,8.927018633540373,0.0,65.08928571428571,1.0839285714285716,NaN,196.75595238095235,193.62499999999997,2.1202380952380953,1.8797619047619045
2021-02-26,ªá½¬,¥­§¡­È,20.5297619047619,NaN,0.27963509316770185,NaN,1.3590320910973084,5.982660455486543,7.384109730848862,30.972412008281573,17.79373706004141,8.227225672877847,0.04409937888198756,78.96428571428571,1.3058747412008282,NaN,186.25595238095235,179.41666666666669,1.7297619047619048,1.4851190476190477
2021-03-05,ªá½¬,¥­§¡­È,21.720238095238095,NaN,0.33116873706004135,NaN,1.6536523125996812,5.975390749601276,7.686622807017544,33.85298358473824,17.855848861283643,8.093167701863354,0.07499999999999997,77.53571428571429,1.3678793256433008,NaN,168.12525879917183,170.347049689441,1.6374482401656316,1.4078416149068322
2021-03-12,ªá½¬,¥­§¡­È,22.832142857142856,NaN,0.2781458215697346,NaN,1.5468077514273169,3.5784447738252085,5.147477492314449,32.44902362130623,24.060300207039337,12.358178053830228,0.01609730848861283,70.9702380952381,1.2867871259175607,NaN,179.52976190476187,177.32142857142858,2.0589285714285714,1.7976190476190477
2021-03-19,ªá½¬,¥­§¡­È,20.729166666666664,NaN,0.29527173913043475,NaN,1.8791407867494825,5.029101966873705,6.937448240165631,32.39940476190476,20.730590062111798,10.598343685300208,0.10952380952380951,73.50595238095238,1.3601190476190474,NaN,176.45238095238093,178.47023809523807,2.066666666666667,1.7684523809523809
2021-03-26,ªá½¬,¥­§¡­È,24.78452380952381,NaN,0.2953079710144927,NaN,1.292125110913931,4.566748003549245,5.894964507542148,28.524301242236024,29.528985507246375,16.363302277432712,0.0023809523809523716,74.04761904761905,1.4767080745341616,NaN,178.23214285714286,168.0,1.6404761904761904,1.4636904761904763
2021-04-02,ªá½¬,¥­§¡­È,22.839285714285715,NaN,0.28720238095238093,NaN,1.552225672877847,4.728959627329192,6.3272515527950315,40.63809523809523,30.844979296066253,15.772256728778467,0.07619047619047618,69.3452380952381,1.3976190476190475,NaN,141.79166666666666,142.76785714285714,1.9898809523809522,1.7315476190476191
2021-04-09,ªá½¬,¥­§¡­È,23.07559523809524,NaN,0.28101190476190474,NaN,1.6194969885187276,4.484520280444193,6.1315252682100505,35.94798136645963,13.78416149068323,5.655020703933748,0.1906314699792961,76.88690476190477,1.5751811594202898,NaN,164.38095238095235,155.85714285714286,1.8345238095238092,1.5803571428571428
2021-04-16,ªá½¬,¥­§¡­È,22.99523809523809,NaN,0.270187074829932,NaN,1.1916666666666667,5.625714285714286,6.860476190476191,39.49004329004329,36.849073028420854,12.94252305665349,0.12142857142857141,69.26190476190476,1.3881578947368423,NaN,183.10119047619045,170.6547619047619,1.8023809523809524,1.5666666666666667
2021-04-23,ªá½¬,¥­§¡­È,22.814285714285713,NaN,0.21355590062111798,NaN,1.8840015057406363,4.5219932241671374,6.44124788255223,33.62031573498965,15.145445134575569,6.452898550724638,0.32976190476190476,77.01785714285714,1.290139751552795,NaN,198.7678571428571,202.78571428571425,2.036309523809524,1.756547619047619
2021-04-30,ªá½¬,¥­§¡­È,24.896428571428572,NaN,0.2564285714285714,NaN,1.9416666666666667,4.000595238095238,5.988690476190476,31.863690476190477,18.802277432712213,8.17184265010352,0.009523809523809514,72.83333333333334,1.4601190476190475,NaN,177.32142857142858,179.7083333333333,1.8398809523809525,1.569047619047619
2021-05-07,ªá½¬,¥­§¡­È,27.800250626566417,NaN,0.16617667356797788,NaN,1.61153538490495,2.746870882740448,4.389044952631909,20.10291407867495,18.508712905452033,8.404071773636991,0.0,73.28258145363408,1.2026224982746723,NaN,178.2045739348371,175.9877819548872,1.8602443609022556,1.613533834586466
