region,year,week,case_c,pop_total,case_per_capita(‰),NO2,NOX,NO,O3,PM10,PM25,SO2
北北基桃竹,2016,27,3847,677458,5.68,12.02,18.88,6.91,19.63,27.17,10.17,2.74
北北基桃竹,2016,28,3669,675889,5.43,12.94,19.24,6.4,21.27,26.71,9.59,2.59
北北基桃竹,2016,29,3890,676383,5.75,13.85,21.48,7.64,20.0,33.17,13.5,2.75
北北基桃竹,2016,30,3800,677458,5.61,15.01,20.75,5.71,29.82,37.53,20.01,3.96
北北基桃竹,2016,31,3843,677458,5.67,13.01,18.38,5.29,27.08,31.87,14.24,3.06
北北基桃竹,2016,32,3953,677458,5.84,13.23,19.54,6.27,22.03,26.9,11.33,3.17
北北基桃竹,2016,33,4128,678519,6.08,13.09,18.89,5.83,24.48,25.9,10.43,2.8
北北基桃竹,2016,34,4243,677245,6.27,13.64,19.48,5.85,26.22,36.41,16.24,3.3
北北基桃竹,2016,35,4230,678519,6.23,16.62,21.28,4.73,44.95,46.55,23.43,3.32
北北基桃竹,2016,36,4412,678078,6.51,15.23,22.02,6.82,22.08,28.5,13.31,2.96
北北基桃竹,2016,37,4161,677919,6.14,12.94,20.46,7.51,19.74,26.01,10.28,2.55
北北基桃竹,2016,38,3850,676184,5.69,11.95,17.69,5.76,29.29,33.49,12.5,2.31
北北基桃竹,2016,39,4739,677458,7.0,10.98,15.86,4.92,25.66,32.13,13.67,2.45
北北基桃竹,2016,40,3820,677245,5.64,12.41,20.07,7.58,20.34,30.83,13.18,2.64
北北基桃竹,2016,41,4240,677245,6.26,13.21,20.86,7.7,26.93,23.08,8.55,2.25
北北基桃竹,2016,42,4270,678519,6.29,10.07,16.36,6.31,21.47,29.05,12.17,2.38
北北基桃竹,2016,43,4400,677458,6.49,17.89,24.91,6.99,27.4,45.2,22.09,3.82
北北基桃竹,2016,44,4698,677216,6.94,12.96,17.72,4.84,34.38,37.55,14.35,2.83
北北基桃竹,2016,45,5488,677512,8.1,17.52,24.51,7.01,28.89,37.15,16.87,3.0
北北基桃竹,2016,46,5709,677512,8.43,19.64,26.97,7.37,31.35,49.06,22.62,3.52
北北基桃竹,2016,47,5780,677245,8.53,19.13,28.4,9.32,22.45,30.58,13.25,3.3
北北基桃竹,2016,48,5635,678090,8.31,14.57,20.41,5.87,29.0,38.22,14.02,2.24
北北基桃竹,2016,49,5835,677767,8.61,15.31,20.47,5.17,30.87,43.34,17.46,2.97
北北基桃竹,2016,50,5775,678519,8.51,16.09,22.52,6.42,31.49,41.46,17.3,2.49
北北基桃竹,2016,51,6207,678519,9.15,19.53,29.55,10.0,25.74,41.39,19.29,2.89
北北基桃竹,2016,52,6299,679352,9.27,15.39,21.33,6.02,31.09,41.79,18.27,2.34
北北基桃竹,2017,1,6285,677124,9.28,19.54,28.1,8.56,23.84,45.98,23.25,3.02
北北基桃竹,2017,2,6176,677842,9.11,16.04,21.7,5.69,30.59,40.45,21.1,2.99
北北基桃竹,2017,3,6488,678155,9.57,16.09,23.17,7.09,28.22,33.15,13.26,2.3
北北基桃竹,2017,4,7272,679198,10.71,13.72,18.9,5.16,36.22,38.46,16.72,2.29
北北基桃竹,2017,5,5857,675935,8.67,14.6,20.81,6.19,28.85,36.97,18.0,2.29
北北基桃竹,2017,6,7415,678501,10.93,14.0,19.29,5.31,36.42,50.79,25.57,2.52
北北基桃竹,2017,7,7042,678711,10.38,19.17,26.71,7.52,35.7,43.9,21.66,2.66
北北基桃竹,2017,8,5967,678137,8.8,19.51,28.21,8.68,28.42,36.02,18.38,2.22
北北基桃竹,2017,9,5979,678141,8.82,20.84,29.25,8.38,34.53,50.97,24.68,2.92
北北基桃竹,2017,10,6326,678137,9.33,21.94,29.46,7.52,37.39,45.52,24.09,2.72
北北基桃竹,2017,11,6204,677192,9.16,18.53,24.93,6.46,34.6,38.94,18.34,2.41
北北基桃竹,2017,12,6095,676073,9.02,18.31,25.13,6.89,36.03,33.32,15.66,2.8
北北基桃竹,2017,13,6612,677611,9.76,21.55,28.25,6.73,42.24,67.76,32.79,3.17
北北基桃竹,2017,14,6631,677300,9.79,20.62,27.57,7.0,40.82,53.53,29.0,3.22
北北基桃竹,2017,15,6094,676813,9.0,20.6,28.62,7.98,29.79,44.17,21.79,3.21
北北基桃竹,2017,16,5236,677842,7.72,17.49,25.48,8.09,26.0,44.83,23.01,2.8
北北基桃竹,2017,17,5874,677037,8.68,20.78,28.18,7.47,39.64,43.88,19.24,2.92
北北基桃竹,2017,18,5828,677842,8.6,18.86,25.26,6.45,32.59,46.3,25.14,3.71
北北基桃竹,2017,19,5408,676813,7.99,17.35,23.48,6.24,29.93,48.92,19.89,3.31
北北基桃竹,2017,20,5337,677842,7.87,15.42,19.76,4.39,38.22,29.28,13.74,2.85
北北基桃竹,2017,21,5165,677400,7.62,15.14,20.2,5.04,31.96,30.0,13.02,2.95
北北基桃竹,2017,22,4627,677842,6.83,13.75,19.41,5.73,28.28,24.42,11.03,2.34
北北基桃竹,2017,23,4761,678624,7.02,15.85,22.46,6.65,24.6,36.39,19.0,3.36
北北基桃竹,2017,24,4548,677842,6.71,15.99,24.29,8.34,22.31,21.64,8.91,2.45
北北基桃竹,2017,25,4894,675813,7.24,14.56,25.42,10.9,16.74,25.4,10.8,2.97
北北基桃竹,2017,26,4833,676881,7.14,13.94,20.35,6.4,23.23,30.64,14.21,3.28
北北基桃竹,2017,27,4774,677383,7.05,14.29,21.96,7.68,18.6,24.73,9.71,2.78
北北基桃竹,2017,28,4833,675589,7.15,14.62,21.9,7.29,20.08,29.23,13.08,3.24
北北基桃竹,2017,29,4566,676813,6.75,12.81,18.81,6.13,23.33,30.62,14.35,3.28
北北基桃竹,2017,30,4351,677037,6.43,12.7,18.4,5.71,24.28,30.32,15.21,3.16
北北基桃竹,2017,31,3837,677842,5.66,15.22,22.09,7.0,23.01,32.31,14.18,2.94
北北基桃竹,2017,32,3616,677037,5.34,12.01,18.53,6.49,21.91,32.97,14.18,2.76
北北基桃竹,2017,33,3775,676618,5.58,14.16,20.28,6.15,24.9,32.66,17.45,3.7
北北基桃竹,2017,34,3905,671523,5.82,11.77,17.69,5.89,22.77,27.5,12.69,2.78
北北基桃竹,2017,35,3872,675773,5.73,10.89,16.07,5.24,24.43,24.4,10.39,2.57
北北基桃竹,2017,36,3979,676618,5.88,15.08,21.64,6.59,23.99,31.9,15.68,3.31
北北基桃竹,2017,37,4145,676618,6.13,15.33,22.21,6.87,28.3,35.83,15.93,3.11
北北基桃竹,2017,38,4499,675813,6.66,17.52,22.17,4.75,41.75,46.49,25.42,4.34
北北基桃竹,2017,39,4455,675589,6.59,15.69,21.37,5.67,30.26,36.88,19.03,3.5
北北基桃竹,2017,40,4472,677842,6.6,13.07,17.41,4.31,34.72,39.04,18.77,3.17
北北基桃竹,2017,41,4099,676813,6.06,8.95,14.15,5.22,21.55,23.07,8.81,2.24
北北基桃竹,2017,42,4463,677842,6.58,13.2,21.38,8.12,28.13,27.09,10.64,2.12
北北基桃竹,2017,43,5508,676618,8.14,16.36,21.8,5.53,45.28,47.26,21.34,2.32
北北基桃竹,2017,44,5739,674407,8.51,14.99,20.8,5.95,36.52,39.57,16.15,2.34
北北基桃竹,2017,45,5739,678624,8.46,13.9,18.98,5.09,33.33,34.51,15.71,2.4
北北基桃竹,2017,46,5501,678012,8.11,16.78,23.43,6.65,25.62,30.05,14.37,2.84
北北基桃竹,2017,47,5923,677906,8.74,15.13,21.89,6.75,27.24,25.08,10.06,2.24
北北基桃竹,2017,48,5897,679493,8.68,14.67,21.39,6.71,28.5,29.75,13.33,2.28
北北基桃竹,2017,49,6394,676618,9.45,16.49,23.07,6.75,30.82,37.46,17.37,2.57
北北基桃竹,2017,50,7017,676387,10.37,15.42,22.53,7.17,29.63,30.04,13.22,2.56
北北基桃竹,2017,51,7473,678137,11.02,16.21,23.12,6.94,30.84,35.96,16.81,2.7
北北基桃竹,2017,52,8381,677842,12.36,15.37,20.4,5.05,34.04,52.06,24.89,2.76
北北基桃竹,2018,1,7291,742468,9.82,15.59,22.09,6.47,27.54,32.0,13.44,2.28
北北基桃竹,2018,2,7440,742468,10.02,16.78,25.31,8.58,26.96,29.95,12.63,2.39
北北基桃竹,2018,3,7860,744667,10.56,19.5,28.76,9.26,27.96,36.33,17.97,3.25
北北基桃竹,2018,4,7377,743177,9.93,13.53,18.52,5.01,32.0,29.34,11.38,2.18
北北基桃竹,2018,5,6633,741583,8.94,15.33,21.2,5.81,29.88,27.87,15.39,2.05
北北基桃竹,2018,6,7501,744023,10.08,19.41,29.45,10.09,28.54,39.04,18.8,2.27
北北基桃竹,2018,7,7032,744023,9.45,19.04,26.3,7.24,33.11,68.57,27.16,2.65
北北基桃竹,2018,8,7832,743162,10.54,17.46,23.97,6.51,29.29,44.45,22.37,2.36
北北基桃竹,2018,9,7830,744119,10.52,23.32,36.79,13.47,23.76,60.55,30.24,3.27
北北基桃竹,2018,10,7171,745789,9.62,14.65,20.33,5.67,32.75,36.19,15.89,1.99
北北基桃竹,2018,11,7669,744797,10.3,22.65,32.18,9.49,28.5,46.69,22.61,3.26
北北基桃竹,2018,12,7404,744249,9.95,16.59,22.05,5.46,37.79,44.94,19.45,2.2
北北基桃竹,2018,13,7655,744065,10.29,14.75,20.05,5.23,34.52,48.32,20.38,2.33
北北基桃竹,2018,14,6535,744005,8.78,14.82,19.6,4.8,35.19,68.46,26.4,2.44
北北基桃竹,2018,15,7375,744023,9.91,19.51,28.0,8.55,28.53,48.77,22.02,3.25
北北基桃竹,2018,16,6363,742796,8.57,17.25,21.94,4.68,42.04,56.22,23.18,2.87
北北基桃竹,2018,17,5797,744866,7.78,17.64,22.36,4.72,39.83,44.16,23.16,2.95
北北基桃竹,2018,18,5586,743657,7.51,16.21,21.12,4.93,34.3,44.47,22.3,3.03
北北基桃竹,2018,19,5519,743162,7.43,15.49,20.14,4.67,36.26,41.45,17.07,3.11
北北基桃竹,2018,20,5057,742468,6.81,15.43,21.49,6.0,23.26,39.29,19.74,4.03
北北基桃竹,2018,21,4740,744797,6.36,15.53,20.37,4.87,31.08,41.15,18.93,3.69
北北基桃竹,2018,22,4565,741607,6.16,13.16,17.19,3.99,36.56,34.0,16.45,2.99
北北基桃竹,2018,23,4483,743657,6.03,12.41,17.46,5.05,23.78,28.86,12.69,3.04
北北基桃竹,2018,24,4658,741274,6.28,13.93,17.96,4.05,40.84,32.5,13.87,2.32
北北基桃竹,2018,25,4314,740125,5.83,12.32,19.15,6.8,17.62,25.59,9.16,2.65
北北基桃竹,2018,26,4313,741717,5.81,13.03,18.6,5.52,23.89,30.61,14.26,3.29
北北基桃竹,2018,27,4305,743657,5.79,10.9,17.49,6.61,20.52,25.71,9.61,2.57
北北基桃竹,2018,28,4231,740946,5.71,8.24,13.97,5.75,16.85,25.58,10.04,2.53
北北基桃竹,2018,29,4217,741274,5.69,7.73,13.99,6.24,15.05,22.16,9.76,2.46
北北基桃竹,2018,30,4070,741274,5.49,13.71,20.05,6.34,23.3,36.12,16.96,3.26
北北基桃竹,2018,31,4146,742135,5.59,13.39,18.96,5.57,27.47,34.45,15.86,3.11
北北基桃竹,2018,32,4282,741640,5.77,12.44,17.33,4.97,26.14,33.4,18.59,3.22
北北基桃竹,2018,33,4447,744038,5.98,14.03,19.73,5.67,24.43,26.52,11.45,2.89
北北基桃竹,2018,34,4640,743657,6.24,13.4,18.34,5.01,25.65,24.08,10.42,2.62
北北基桃竹,2018,35,4997,743162,6.72,15.18,22.83,7.63,19.49,27.15,11.35,2.58
北北基桃竹,2018,36,4924,740033,6.65,14.12,19.63,5.4,26.44,32.0,15.47,2.93
北北基桃竹,2018,37,5212,744023,7.01,10.19,16.05,5.89,20.86,25.86,10.34,2.4
北北基桃竹,2018,38,5324,743650,7.16,12.98,18.34,5.43,24.97,36.44,19.62,3.12
北北基桃竹,2018,39,5140,740493,6.94,12.5,17.33,4.79,38.47,37.95,13.26,2.1
北北基桃竹,2018,40,5897,741267,7.96,13.79,17.66,3.91,49.72,41.13,16.52,2.39
北北基桃竹,2018,41,5300,742796,7.14,13.65,17.91,4.26,35.33,25.53,11.74,2.28
北北基桃竹,2018,42,5402,744065,7.26,14.38,18.82,4.43,39.14,29.51,12.21,2.24
北北基桃竹,2018,43,5561,742796,7.49,15.24,20.54,5.33,37.58,45.92,17.97,2.67
北北基桃竹,2018,44,6249,745033,8.39,13.32,17.62,4.28,41.35,29.71,11.46,2.15
北北基桃竹,2018,45,5462,744023,7.34,16.23,22.61,6.34,26.32,39.13,20.29,2.97
北北基桃竹,2018,46,5535,741607,7.46,15.08,20.52,5.45,29.02,30.81,13.91,2.56
北北基桃竹,2018,47,5506,743657,7.4,14.72,20.16,5.45,29.76,26.05,12.03,2.24
北北基桃竹,2018,48,6265,745075,8.41,18.03,24.69,6.73,30.43,38.79,18.12,2.69
北北基桃竹,2018,49,6601,742834,8.89,16.24,23.7,7.46,25.78,27.5,12.86,2.67
北北基桃竹,2018,50,6776,743144,9.12,13.84,20.14,6.23,24.55,21.94,10.54,2.13
北北基桃竹,2018,51,7231,743657,9.72,20.75,29.3,8.61,30.37,47.58,22.35,3.09
北北基桃竹,2018,52,7033,743657,9.46,11.82,16.98,5.15,29.23,16.27,7.61,2.01
北北基桃竹,2019,1,5621,745973,7.54,14.93,21.58,6.65,24.16,20.16,10.21,2.13
北北基桃竹,2019,2,7319,747552,9.79,16.61,24.5,7.91,23.02,31.94,14.79,2.21
北北基桃竹,2019,3,7217,744527,9.69,17.67,25.34,7.72,30.34,39.37,18.85,2.18
北北基桃竹,2019,4,7939,746161,10.64,16.84,22.57,5.73,37.24,44.94,20.13,2.33
北北基桃竹,2019,5,10054,746553,13.47,19.36,27.73,8.42,29.11,44.87,23.36,2.38
北北基桃竹,2019,6,4542,744974,6.1,10.91,14.68,3.79,30.61,31.99,15.41,1.76
北北基桃竹,2019,7,8715,747343,11.66,14.59,19.81,5.19,28.52,25.55,12.16,2.06
北北基桃竹,2019,8,7119,747345,9.53,16.58,23.15,6.59,29.78,30.83,14.79,2.2
北北基桃竹,2019,9,6807,745766,9.13,17.0,22.39,5.43,32.58,46.88,22.86,2.08
北北基桃竹,2019,10,6993,745322,9.38,18.75,25.06,6.35,34.12,29.48,16.11,2.02
北北基桃竹,2019,11,7552,746533,10.12,17.87,23.15,5.32,42.98,42.93,20.55,2.17
北北基桃竹,2019,12,7154,746161,9.59,17.33,23.93,6.55,32.44,38.42,19.13,2.24
北北基桃竹,2019,13,6952,744974,9.33,15.37,20.29,4.96,39.43,39.59,17.55,2.26
北北基桃竹,2019,14,6739,745322,9.04,17.11,23.25,6.19,38.23,41.46,21.69,2.4
北北基桃竹,2019,15,6895,746161,9.24,14.86,19.94,5.07,36.79,34.62,16.82,2.22
北北基桃竹,2019,16,6560,744686,8.81,19.69,25.54,5.86,33.33,38.15,20.79,2.86
北北基桃竹,2019,17,5647,746551,7.56,14.4,19.6,5.2,32.93,34.28,16.98,2.98
北北基桃竹,2019,18,5955,746161,7.98,13.51,17.56,4.07,41.3,33.21,14.11,1.98
北北基桃竹,2019,19,6121,746161,8.2,14.52,18.86,4.32,36.87,24.5,11.8,2.22
北北基桃竹,2019,20,5559,746161,7.45,13.8,20.92,7.16,21.08,31.54,15.49,2.43
北北基桃竹,2019,21,5837,744686,7.84,15.56,20.26,4.67,37.95,38.87,16.34,2.37
北北基桃竹,2019,22,5662,744135,7.61,13.52,19.21,5.68,29.8,28.25,11.56,2.34
北北基桃竹,2019,23,5063,746161,6.79,12.7,21.17,8.54,17.42,25.22,10.15,2.36
北北基桃竹,2019,24,5464,742610,7.36,15.81,21.77,5.94,35.33,23.86,12.45,2.24
北北基桃竹,2019,25,5255,745322,7.05,13.1,19.05,6.01,20.86,21.91,9.61,2.28
北北基桃竹,2019,26,4886,743020,6.58,13.37,19.6,6.18,23.17,21.77,10.0,2.29
北北基桃竹,2019,27,4613,746161,6.18,11.2,17.35,6.12,21.48,19.33,8.74,2.11
北北基桃竹,2019,28,4778,746161,6.4,10.8,16.48,5.72,20.73,21.9,11.8,2.11
北北基桃竹,2019,29,4745,743698,6.38,10.31,16.01,5.69,20.19,22.24,9.92,2.23
北北基桃竹,2019,30,4476,744974,6.01,12.28,17.87,5.63,23.56,22.6,11.16,2.35
北北基桃竹,2019,31,4557,741527,6.15,8.21,13.49,5.27,20.2,17.16,9.52,2.25
北北基桃竹,2019,32,4335,743659,5.83,8.0,13.08,5.06,22.48,21.61,10.62,1.91
北北基桃竹,2019,33,4532,744291,6.09,11.87,16.63,4.83,30.8,20.16,11.17,2.15
北北基桃竹,2019,34,4627,743847,6.22,10.5,15.82,5.31,23.03,20.64,10.15,2.34
北北基桃竹,2019,35,4647,744686,6.24,10.28,16.33,6.11,21.15,22.42,12.87,2.52
北北基桃竹,2019,36,4780,746161,6.41,11.77,18.86,7.08,20.55,19.74,10.9,2.43
北北基桃竹,2019,37,4829,743452,6.5,9.52,14.42,4.95,25.58,22.05,12.23,2.24
北北基桃竹,2019,38,5523,747160,7.39,13.72,18.39,4.69,42.63,33.22,14.09,2.04
北北基桃竹,2019,39,5693,744974,7.64,10.89,16.08,5.17,25.52,17.68,8.26,2.01
北北基桃竹,2019,40,5185,746533,6.95,13.34,19.28,5.97,31.94,34.43,21.93,2.38
北北基桃竹,2019,41,5480,742993,7.38,11.69,14.97,3.34,44.27,31.24,16.57,2.23
北北基桃竹,2019,42,6274,746360,8.41,12.38,16.24,3.85,43.92,32.86,14.02,1.87
北北基桃竹,2019,43,6192,746533,8.29,13.0,17.01,4.05,40.83,28.15,13.53,2.28
北北基桃竹,2019,44,5897,746161,7.9,11.92,15.37,3.45,43.78,41.96,17.98,2.04
北北基桃竹,2019,45,6106,745058,8.2,12.67,16.88,4.19,42.54,29.09,12.87,2.03
北北基桃竹,2019,46,6800,746494,9.11,16.7,22.37,5.64,38.04,42.66,21.14,2.32
北北基桃竹,2019,47,6564,746161,8.8,12.73,18.41,5.69,27.25,22.92,10.13,2.03
北北基桃竹,2019,48,6488,745322,8.7,12.93,17.52,4.6,31.55,24.01,11.6,2.1
北北基桃竹,2019,49,6769,746533,9.07,13.88,19.37,5.47,34.26,23.31,10.95,2.09
北北基桃竹,2019,50,7714,746530,10.33,17.73,25.24,7.45,31.12,32.94,16.84,2.67
北北基桃竹,2019,51,7500,745058,10.07,16.75,25.19,8.41,22.14,19.62,10.42,2.28
北北基桃竹,2019,52,7441,746533,9.97,17.23,27.03,9.79,22.62,23.73,12.43,2.12
宜花東,2016,1,212,93441,2.27,10.76,16.39,5.71,23.79,27.75,12.67,2.08
宜花東,2016,2,926,113166,8.18,9.31,12.72,3.47,30.49,27.56,13.48,1.69
宜花東,2016,3,933,114832,8.12,10.29,14.34,4.1,27.86,30.25,15.35,1.86
宜花東,2016,4,1042,115471,9.02,9.0,14.15,5.21,28.14,25.34,11.17,1.76
宜花東,2016,5,1182,116393,10.16,8.87,12.77,3.93,29.68,17.87,7.16,1.56
宜花東,2016,6,1464,115177,12.71,8.68,11.47,2.95,39.56,44.38,22.67,1.96
宜花東,2016,7,676,112488,6.01,9.09,12.85,3.77,27.19,24.26,12.04,1.72
宜花東,2016,8,1498,119117,12.58,8.46,11.31,2.93,37.38,40.97,16.08,1.68
宜花東,2016,9,1358,118037,11.5,8.68,11.59,3.08,37.92,34.52,14.32,1.64
宜花東,2016,10,1333,117231,11.37,9.79,14.17,4.44,26.45,27.53,12.88,1.98
宜花東,2016,11,1179,114680,10.28,11.12,16.24,5.23,31.96,25.43,12.17,1.7
宜花東,2016,12,1053,116621,9.03,10.66,16.13,5.49,34.11,35.9,17.77,1.74
宜花東,2016,13,1055,115565,9.13,10.75,13.84,3.1,44.52,45.46,23.28,2.21
宜花東,2016,14,1186,114759,10.33,10.47,14.06,3.5,30.26,45.69,25.12,2.29
宜花東,2016,15,909,113268,8.03,9.77,12.65,2.89,29.02,30.94,15.57,2.15
宜花東,2016,16,917,113391,8.09,9.42,12.98,3.65,32.37,31.4,13.8,2.02
宜花東,2016,17,852,114960,7.41,8.18,11.3,3.16,27.7,34.14,17.09,2.18
宜花東,2016,18,860,110946,7.75,8.89,11.56,2.72,38.68,48.08,23.89,2.17
宜花東,2016,19,845,115293,7.33,7.62,10.46,2.77,26.92,29.11,11.97,1.88
宜花東,2016,20,782,111857,6.99,6.43,8.73,2.36,33.9,24.65,9.86,1.7
宜花東,2016,21,778,111961,6.95,7.91,10.81,2.94,25.43,24.83,11.41,2.05
宜花東,2016,22,708,115356,6.14,7.19,10.2,3.0,22.08,26.83,10.48,2.15
宜花東,2016,23,615,108113,5.69,7.27,10.1,2.91,23.54,23.53,9.72,1.95
宜花東,2016,24,639,108689,5.88,7.44,11.22,4.29,17.69,22.88,7.6,1.71
宜花東,2016,25,619,105619,5.86,6.99,10.17,3.19,19.62,22.58,8.85,2.17
宜花東,2016,26,631,107957,5.84,7.06,10.25,3.15,18.87,22.82,8.98,2.18
宜花東,2016,27,560,107503,5.21,5.49,8.72,3.23,15.48,19.9,6.72,1.82
宜花東,2016,28,552,110034,5.02,6.13,9.03,2.88,23.45,26.26,7.98,1.8
宜花東,2016,29,545,110039,4.95,7.15,10.4,3.25,22.14,27.76,10.96,2.05
宜花東,2016,30,594,110066,5.4,6.89,9.53,2.68,25.98,26.75,13.1,2.35
宜花東,2016,31,574,109159,5.26,6.13,8.77,2.67,22.84,26.08,9.77,2.06
宜花東,2016,32,578,108615,5.32,6.12,8.68,2.74,23.7,22.03,9.1,2.08
宜花東,2016,33,594,109545,5.42,5.97,8.53,2.68,22.47,19.42,6.56,1.85
宜花東,2016,34,572,107043,5.34,6.33,9.04,2.66,26.02,27.81,12.47,2.13
宜花東,2016,35,625,109947,5.68,7.49,9.69,2.31,41.11,37.5,17.22,2.22
宜花東,2016,36,668,107756,6.2,7.09,10.06,3.01,23.09,24.6,9.96,2.16
宜花東,2016,37,633,111310,5.69,5.54,8.72,3.09,20.51,20.07,6.44,1.94
宜花東,2016,38,529,106609,4.96,5.61,8.37,2.66,28.54,28.57,9.68,1.75
宜花東,2016,39,669,111945,5.98,4.83,7.26,2.39,28.67,33.88,11.54,1.65
宜花東,2016,40,597,111945,5.33,5.48,8.75,3.22,18.97,24.14,8.67,1.84
宜花東,2016,41,630,109947,5.73,6.32,9.75,3.54,22.19,17.62,5.15,1.57
宜花東,2016,42,583,107807,5.41,4.98,8.4,3.38,18.1,23.63,6.99,1.7
宜花東,2016,43,685,113158,6.05,7.74,10.88,3.13,23.97,28.53,10.58,2.21
宜花東,2016,44,681,110288,6.17,5.66,7.94,2.36,35.48,33.55,8.72,1.57
宜花東,2016,45,872,113564,7.68,7.81,11.1,3.24,30.42,28.81,9.18,1.73
宜花東,2016,46,837,113464,7.38,8.56,11.73,3.12,31.47,35.96,13.54,1.93
宜花東,2016,47,904,112189,8.06,8.29,12.13,3.75,24.82,22.91,7.74,1.79
宜花東,2016,48,815,110137,7.4,7.99,10.96,2.98,30.01,31.62,10.5,1.65
宜花東,2016,49,834,114014,7.31,8.02,10.55,2.56,32.26,34.68,13.31,1.78
宜花東,2016,50,866,113492,7.63,8.06,10.98,2.87,32.87,30.38,11.77,1.82
宜花東,2016,51,944,114374,8.25,8.61,12.38,3.68,26.63,28.37,11.46,1.82
宜花東,2016,52,1021,116345,8.78,7.88,10.57,2.72,31.96,36.57,14.25,1.75
宜花東,2017,1,914,114615,7.97,8.88,12.28,3.42,26.85,28.75,12.75,1.86
宜花東,2017,2,898,110524,8.12,8.16,10.67,2.57,33.03,33.72,15.88,1.66
宜花東,2017,3,921,110868,8.31,8.14,11.35,3.15,31.05,26.3,10.33,1.73
宜花東,2017,4,1047,114212,9.17,7.4,10.05,2.59,36.23,31.07,13.39,1.66
宜花東,2017,5,880,111998,7.86,6.96,9.69,2.83,31.29,25.11,10.97,1.63
宜花東,2017,6,1097,114620,9.57,7.3,9.78,2.64,37.44,42.99,20.54,1.84
宜花東,2017,7,1140,115222,9.89,8.84,11.96,3.14,36.25,32.81,15.24,1.82
宜花東,2017,8,925,109783,8.43,9.33,12.59,3.36,31.98,27.1,12.86,1.75
宜花東,2017,9,876,114272,7.67,9.11,11.95,2.83,40.03,39.2,18.94,1.66
宜花東,2017,10,879,111202,7.9,10.79,13.9,2.98,40.04,31.85,16.88,1.86
宜花東,2017,11,874,112512,7.77,8.63,11.31,2.78,36.72,27.46,12.48,1.69
宜花東,2017,12,936,112903,8.29,8.57,11.15,2.59,38.22,25.09,12.01,1.88
宜花東,2017,13,981,113571,8.64,9.45,12.08,2.67,44.24,49.39,23.48,1.83
宜花東,2017,14,1079,113494,9.51,9.16,11.69,2.51,41.15,40.84,21.13,2.03
宜花東,2017,15,948,111079,8.53,9.29,12.2,2.91,34.59,32.94,15.66,2.07
宜花東,2017,16,818,111771,7.32,8.44,11.64,3.36,26.8,33.32,16.24,2.09
宜花東,2017,17,946,114966,8.23,8.57,11.3,2.7,43.01,32.24,13.54,1.78
