region,year,week,value
中彰投,2019,29,13.71
北北基桃竹苗,2019,29,30.08
宜花東,2019,29,13.68
雲嘉南,2019,29,13.27
高屏,2019,29,14.14
中彰投,2019,30,13.98
北北基桃竹苗,2019,30,30.09
宜花東,2019,30,12.92
雲嘉南,2019,30,13.91
高屏,2019,30,14.22
中彰投,2019,31,12.22
北北基桃竹苗,2019,31,27.88
宜花東,2019,31,15.82
雲嘉南,2019,31,12.33
高屏,2019,31,12.4
中彰投,2019,32,13.1
北北基桃竹苗,2019,32,26.46
宜花東,2019,32,14.5
雲嘉南,2019,32,12.14
高屏,2019,32,11.69
中彰投,2019,33,11.32
北北基桃竹苗,2019,33,24.81
宜花東,2019,33,10.84
雲嘉南,2019,33,11.71
高屏,2019,33,13.98
中彰投,2019,34,14.02
北北基桃竹苗,2019,34,28.39
宜花東,2019,34,13.83
雲嘉南,2019,34,13.19
高屏,2019,34,12.6
中彰投,2019,35,13.25
北北基桃竹苗,2019,35,32.53
宜花東,2019,35,17.84
雲嘉南,2019,35,13.88
高屏,2019,35,13.98
中彰投,2019,36,13.77
北北基桃竹苗,2019,36,38.08
宜花東,2019,36,16.91
雲嘉南,2019,36,13.54
高屏,2019,36,13.52
中彰投,2019,37,8.95
北北基桃竹苗,2019,37,27.01
宜花東,2019,37,12.06
雲嘉南,2019,37,8.42
高屏,2019,37,7.92
中彰投,2019,38,7.88
北北基桃竹苗,2019,38,23.8
宜花東,2019,38,8.99
雲嘉南,2019,38,8.45
高屏,2019,38,8.14
中彰投,2019,39,15.57
北北基桃竹苗,2019,39,27.34
宜花東,2019,39,13.71
雲嘉南,2019,39,13.65
高屏,2019,39,9.03
中彰投,2019,40,13.41
北北基桃竹苗,2019,40,32.76
宜花東,2019,40,13.14
雲嘉南,2019,40,10.82
高屏,2019,40,9.45
中彰投,2019,41,11.34
北北基桃竹苗,2019,41,18.89
宜花東,2019,41,8.38
雲嘉南,2019,41,9.78
高屏,2019,41,9.51
中彰投,2019,42,10.4
北北基桃竹苗,2019,42,19.95
宜花東,2019,42,9.69
雲嘉南,2019,42,11.54
高屏,2019,42,12.84
中彰投,2019,43,13.35
北北基桃竹苗,2019,43,22.9
宜花東,2019,43,9.56
雲嘉南,2019,43,14.09
高屏,2019,43,11.45
中彰投,2019,44,12.39
北北基桃竹苗,2019,44,18.62
宜花東,2019,44,11.64
雲嘉南,2019,44,12.52
高屏,2019,44,12.66
中彰投,2019,45,12.34
北北基桃竹苗,2019,45,23.45
宜花東,2019,45,12.62
雲嘉南,2019,45,13.22
高屏,2019,45,12.58
中彰投,2019,46,17.46
北北基桃竹苗,2019,46,32.31
宜花東,2019,46,11.59
雲嘉南,2019,46,16.28
高屏,2019,46,13.02
中彰投,2019,47,17.86
北北基桃竹苗,2019,47,30.2
宜花東,2019,47,14.47
雲嘉南,2019,47,18.43
高屏,2019,47,16.23
中彰投,2019,48,14.78
北北基桃竹苗,2019,48,24.81
宜花東,2019,48,13.87
雲嘉南,2019,48,14.14
高屏,2019,48,14.62
中彰投,2019,49,17.14
北北基桃竹苗,2019,49,27.84
宜花東,2019,49,14.88
雲嘉南,2019,49,15.18
高屏,2019,49,17.29
中彰投,2019,50,31.77
北北基桃竹苗,2019,50,41.22
宜花東,2019,50,15.73
雲嘉南,2019,50,24.01
高屏,2019,50,16.53
中彰投,2019,51,38.56
北北基桃竹苗,2019,51,45.89
宜花東,2019,51,18.78
雲嘉南,2019,51,26.03
高屏,2019,51,22.2
中彰投,2019,52,23.22
北北基桃竹苗,2019,52,50.75
宜花東,2019,52,19.15
雲嘉南,2019,52,16.74
高屏,2019,52,22.6
