¤é´Á,¦a°Ï,²Î­p¸ê®Æ,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2023-01-01,±[­I,¥­§¡­È,18.866071428571427,2.088154761904762,0.2578933747412008,0.044420289855072445,1.1372670807453418,7.92888198757764,9.112930547713157,32.85757575757576,38.10144927536231,18.332298136645964,0.020833333333333325,84.01785714285714,1.531133540372671,2.1325750517598343,201.94642857142858,182.83333333333331,1.8386904761904759,1.363690476190476
2023-01-08,±[­I,¥­§¡­È,20.410714285714285,2.3416666666666663,0.3317261904761905,0.07738095238095234,1.9472049689440996,9.611801242236025,11.60496894409938,29.410119047619048,72.80844155844156,37.467532467532465,0.0,86.26190476190474,1.5273809523809523,2.419047619047619,214.5892857142857,195.9047619047619,1.2428571428571427,0.9678571428571429
2023-01-15,±[­I,¥­§¡­È,16.789052795031058,2.09292913608131,0.33262939958592136,0.04819287596461507,1.1386222473178995,7.962591756070017,9.143845285149633,31.348750369713105,46.295807453416145,20.847308488612835,0.0,78.61309523809523,1.5851708074534159,2.141122012045925,160.75284679089026,165.72955486542443,2.202355072463768,1.6602225672877846
2023-01-22,±[­I,¥­§¡­È,15.191666666666666,2.14125,0.2757142857142857,0.03285714285714283,0.8105590062111803,5.632919254658384,6.485714285714285,32.60357142857142,67.87551759834368,22.11231884057971,0.0,68.89285714285714,1.3702380952380953,2.174107142857143,160.0973084886128,164.61620082815736,2.2688923395445135,1.7696687370600415
2023-01-29,±[­I,¥­§¡­È,16.812499999999996,2.1662841816568523,0.33772515527950314,0.05685266596757276,1.3735177865612649,9.596922642574816,11.013466967814793,35.623007246376815,60.015151515151516,29.13871635610766,0.0,73.19642857142857,1.9067028985507246,2.223136847624425,205.42857142857142,209.4880952380952,1.693452380952381,1.3089285714285714
2023-02-05,±[­I,¥­§¡­È,18.639285714285712,2.203392857142857,0.3767261904761905,0.058214285714285684,1.822360248447205,10.47391304347826,12.344099378881987,27.419642857142858,53.38690476190476,31.32505175983437,0.05952380952380953,90.42857142857143,1.3172619047619047,2.261607142857143,208.0297619047619,217.49404761904762,1.6636904761904763,1.3208333333333333
2023-02-12,±[­I,¥­§¡­È,18.047644927536233,2.2050037643515905,0.30143115942028986,0.04443040654997175,1.493760587238848,8.8156691134952,10.347571993224166,31.69940476190476,58.591873706004144,29.047619047619044,0.0,76.74404761904762,1.5504140786749485,2.2452675042348953,193.33773291925465,200.58333333333331,1.980357142857143,1.5387681159420288
2023-02-19,±[­I,¥­§¡­È,16.878571428571426,2.052520703933747,0.30200828157349896,0.028931629964238616,1.1918407679277243,7.253698475437605,8.495511010728402,38.12158385093168,60.51604554865425,25.47360248447205,0.0,77.21532091097309,1.3352484472049693,2.081392810088462,175.90631469979294,166.6451863354037,2.476449275362319,1.904399585921325
2023-02-26,±[­I,¥­§¡­È,17.17202380952381,2.1030486542443065,0.2506818181818181,0.026071428571428527,0.8721088435374149,6.817480035492458,7.730375628512275,42.299585921325054,59.91537267080745,27.651915113871635,0.0,70.35714285714286,1.4607142857142856,2.124236542443064,214.63690476190476,213.51190476190473,1.8785714285714283,1.4660714285714287
2023-03-05,±[­I,¥­§¡­È,19.84047619047619,2.595001646903821,0.32933488612836437,0.07972873141351398,1.3267260542661001,9.839883949002942,11.207177182085648,43.189606625258804,66.48809523809524,38.76889233954451,0.0,66.8982683982684,1.95275974025974,2.674730378317335,194.7678571428571,201.26785714285714,1.1940476190476192,0.9678571428571427
2023-03-12,±[­I,¥­§¡­È,20.71547619047619,2.44925983436853,0.29054089026915114,0.05105331262939957,0.9864483342744214,7.576453980801808,8.61352343308865,36.31228354978355,58.17468944099379,27.46506211180124,0.0,74.92857142857143,1.3955486542443065,2.4998369565217393,181.81547619047618,195.8630952380952,1.6964285714285714,1.3261904761904761
2023-03-19,±[­I,¥­§¡­È,23.960714285714285,2.2994642857142855,0.2376630434782608,0.039166666666666614,1.0639186900056463,5.146979107848673,6.249068322981366,29.98392857142857,41.32142857142857,18.851708074534162,0.017857142857142856,79.22619047619048,1.2503364389233955,2.3379761904761907,208.69254658385088,206.98266045548652,1.6125000000000003,1.295031055900621
