¤é´Á,¦a°Ï,²Î­p¸ê®Æ,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2017-01-01,¹Å¸q,¥­§¡­È,21.142857142857142,1.9017857142857142,0.5744047619047619,0.2075811688311688,4.778228715728716,17.215386002886003,21.920472582972586,25.026785714285715,93.95056935817806,56.04192546583851,NaN,77.08928571428571,4.249404761904762,2.1036796536796536,211.4613095238095,205.87797619047618,1.6214285714285714,1.0142857142857142
2017-01-08,¹Å¸q,¥­§¡­È,19.833333333333332,1.9114130434782606,0.6663431677018634,0.2299844720496894,5.413744588744589,19.531655844155843,24.90854978354978,21.08770703933747,74.12370600414079,41.55586364980775,NaN,72.41666666666666,4.730046583850931,2.1416666666666666,219.0922619047619,209.91964285714283,2.056547619047619,1.1113095238095239
2017-01-15,¹Å¸q,¥­§¡­È,18.386904761904763,1.861904761904762,0.5163690476190477,0.18982142857142856,4.60072463768116,17.574974120082814,22.138938183969238,21.42440476190476,63.54632505175983,29.93271221532091,NaN,70.77380952380952,4.275595238095238,2.05,196.5613095238095,187.5577380952381,2.376190476190476,1.138095238095238
2017-01-22,¹Å¸q,¥­§¡­È,17.773809523809522,1.8506728778467905,0.5265967908902691,0.17640786749482398,4.388660899142265,17.529185152321798,21.978020556048506,26.396920289855075,70.94979296066252,34.75258799171842,NaN,64.60714285714286,4.077976190476191,2.032996894409938,216.7720238095238,208.31488095238095,2.175595238095238,1.1666666666666665
2017-01-29,¹Å¸q,¥­§¡­È,19.4047619047619,1.8333333333333335,0.45386904761904756,0.1271428571428571,3.843452380952381,12.614880952380952,16.441666666666666,26.337500000000002,65.61309523809524,31.353519668737057,NaN,70.10714285714286,2.998214285714286,1.9577380952380952,229.375,213.16845238095237,2.229166666666667,1.1714285714285713
2017-02-05,¹Å¸q,¥­§¡­È,16.897108843537413,1.8498809523809523,0.5756190476190477,0.18080952380952378,4.813095238095237,17.188690476190477,22.01309523809524,24.81202380952381,78.10000000000001,44.29642857142857,NaN,65.48809523809524,3.966309523809524,2.0342857142857143,201.0482142857143,202.16028911564626,2.2937074829931974,1.064200680272109
2017-02-12,¹Å¸q,¥­§¡­È,18.49404761904762,1.8625258799171842,0.5559886128364389,0.2123110766045548,4.748214285714286,17.72026397515528,22.45,30.181055900621118,80.05926501035196,43.56055900621118,NaN,63.02380952380952,3.4072463768115946,2.072851966873706,222.18690476190477,221.80119047619044,1.9220238095238096,1.2011904761904761
2017-02-19,¹Å¸q,¥­§¡­È,19.76190476190476,1.8751623376623374,0.5598938923395446,0.19988095238095238,4.2910457516339875,17.540540935672517,21.76953216374269,23.261671842650106,74.1389751552795,39.79580745341615,NaN,73.71428571428571,2.6146221532091096,2.076082251082251,197.00357142857143,190.36428571428567,2.2464285714285714,1.2488095238095238
2017-02-26,¹Å¸q,¥­§¡­È,18.410714285714285,1.8817391304347826,0.5492883022774327,0.18718995859213244,2.0490620490620493,19.250108225108225,21.24664502164502,31.94448757763975,81.63845755693582,41.028209109730845,NaN,63.125,4.087175324675324,2.0706418219461695,207.47321428571428,196.58571428571426,2.281547619047619,1.2482142857142857
2017-03-05,¹Å¸q,¥­§¡­È,19.613095238095237,1.9864426205264714,0.5968944099378882,0.21351745045844422,3.3179971988795516,20.01705500381971,23.31006811815635,29.457065217391307,71.30564182194617,41.576863354037265,NaN,72.09523809523809,3.354580745341615,2.2017006802721086,193.80119047619044,198.92440476190473,2.0880952380952382,1.175
2017-03-12,¹Å¸q,¥­§¡­È,21.333333333333332,1.9369047619047617,0.5125595238095239,0.17999999999999997,2.8842261904761908,19.95734126984127,22.857440476190476,31.319913419913423,72.08333333333334,40.50595238095237,NaN,68.58333333333333,3.94702380952381,2.1184523809523808,215.00059523809523,198.37619047619046,2.199404761904762,1.2922619047619048
2017-03-19,¹Å¸q,¥­§¡­È,23.057142857142857,1.9407194616977226,0.540814935064935,0.15459834368530018,2.27544840361774,17.021209000762777,19.33480440231012,33.30440476190476,76.09987631416202,39.09187370600414,NaN,67.28203463203464,3.6772619047619046,2.0943064182194617,211.1323381328816,214.70998964803312,2.4568840579710143,1.342868906455863
2017-03-26,¹Å¸q,¥­§¡­È,21.041666666666664,1.9285714285714286,0.5098214285714285,0.15523809523809523,1.5261594202898552,16.67992149758454,18.190066425120772,40.277380952380945,72.06211180124224,36.83488612836438,NaN,63.35119047619048,3.4699288806431663,2.0898809523809523,178.98928571428567,191.57916666666665,2.167857142857143,1.2220238095238096
2017-04-02,¹Å¸q,¥­§¡­È,23.357142857142854,1.861645962732919,0.4122997835497835,0.10946946169772255,1.1061147186147184,12.944751082251083,13.997402597402596,47.87805383022775,63.22489648033127,33.502070393374744,NaN,54.76190476190476,4.137244897959183,1.9802795031055902,201.5095238095238,195.60833333333332,1.749404761904762,1.2614130434782607
