¤é´Á,¦a°Ï,²Î­p¸ê®Æ,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2016-01-01,®H¨½,¥­§¡­È,19.1128364389234,NaN,0.5094306418219462,NaN,5.8199016563147,14.872644927536232,20.623938923395446,13.630512422360246,29.852225672877843,17.09446169772257,3.0417857142857145,74.22308488612836,1.62043999417949,NaN,229.976966873706,226.77559523809524,1.1351190476190476,0.7079710144927536
2016-01-08,®H¨½,¥­§¡­È,17.559523809523807,NaN,0.5165734989648033,NaN,2.3676242236024843,13.864156314699793,16.232065217391302,20.32127329192546,33.13949275362318,19.426501035196686,0.7645833333333333,81.75,1.6679761904761905,NaN,260.22797619047617,242.39464285714283,1.282142857142857,0.911904761904762
2016-01-15,®H¨½,¥­§¡­È,17.690476190476186,NaN,0.5711309523809524,NaN,2.292261904761905,14.337500000000002,16.610714285714288,22.367261904761904,37.1462215320911,22.14104554865424,NaN,82.17261904761905,1.5865424430641821,NaN,244.06190476190474,230.49166666666665,1.1839285714285714,0.7833333333333333
2016-01-22,®H¨½,¥­§¡­È,13.527380952380952,NaN,0.5134301242236025,NaN,3.1969344061735367,15.93653381642512,19.11624396135266,17.576625258799172,29.760869565217387,15.857660455486542,1.1757142857142857,81.69151138716356,1.7596290026308008,NaN,252.0238095238095,241.72678571428568,1.399404761904762,0.9863095238095239
2016-01-29,®H¨½,¥­§¡­È,17.017857142857142,NaN,0.5093452380952381,NaN,5.146158008658008,12.924188311688312,18.057034632034632,16.230952380952377,27.0703933747412,16.265010351966872,2.2191970121381885,85.8690476190476,1.8342421751309217,NaN,149.550983436853,144.93348861283644,1.2831780538302275,1.01601966873706
2016-02-05,®H¨½,¥­§¡­È,14.697619047619046,NaN,0.4644306418219462,NaN,3.126785714285714,11.864725672877848,14.943478260869567,29.43095238095238,44.764751552795026,27.93659420289855,NaN,69.94047619047619,1.3764056116517753,NaN,96.58928571428571,96.23214285714286,1.5208333333333333,1.4202380952380953
2016-02-12,®H¨½,¥­§¡­È,17.828933747412005,NaN,0.4671221532091097,NaN,2.862758799171843,11.515631469979297,14.406780538302277,19.32743271221532,38.425983436853,25.150103519668736,0.4166666666666667,78.97049689440993,1.5144343277495451,NaN,96.51526915113871,96.86309523809523,1.3738095238095238,1.2479813664596275
2016-02-19,®H¨½,¥­§¡­È,17.494047619047617,NaN,0.5192003105590063,NaN,1.7134199134199135,13.63300865800866,15.352272727272728,26.337111801242234,56.85533126293996,38.06806418219462,0.5499999999999999,82.22023809523809,1.4785541752933056,NaN,106.39285714285714,106.64285714285714,1.2125000000000001,1.1172619047619048
2016-02-26,®H¨½,¥­§¡­È,17.238095238095237,NaN,0.48910714285714285,NaN,2.3791666666666664,15.321428571428571,17.648214285714285,30.695833333333333,60.85584886128364,34.842532467532465,NaN,70.97023809523809,1.8547222222222222,NaN,139.80357142857142,136.31547619047618,1.467857142857143,1.3404761904761906
2016-03-04,®H¨½,¥­§¡­È,19.648809523809522,NaN,0.4749134199134199,NaN,3.1382209405501333,16.67070393374741,19.748365868086363,25.126733954451346,49.84860248447205,32.69694616977226,NaN,76.05952380952381,1.9560973084886126,NaN,251.6755952380952,242.125,1.3934523809523809,1.0357142857142858
